region,annee,semaine,temp_moy_c,temp_max_c,temp_min_c,temp_surface_c,pluie_mm,humidite_pct,vent_moy_ms,pression_hpa,humidite_sol_racine,humidite_sol_surface,evapotranspiration_mm,ndvi,lst_jour_c,ndvi_lag2,ndvi_lag4,ndvi_lag8,semaine_sin,semaine_cos,cas_confirmes,pluie_lag2,pluie_lag4,population,strate_risque,saison,indice_vectoriel
KAOLACK,2021,52,24.63428571428572,33.6,15.51,23.82,0.0,42.75857142857143,2.5557142857142856,101.05571428571427,0.4671428571428571,0.4385714285714285,13.14,0.2657902842782171,39.11488844123167,0.2785253801059592,0.3029488609722421,0.3985600389229957,6.432490598706546e-16,1.0,51.57,0.0,0.0,1229000,moderee,seche,5.17549817498233e-05
KAOLACK,2022,1,23.29428571428572,33.07,14.42,22.872857142857143,0.0,36.83142857142857,2.557142857142857,101.00142857142858,0.4585714285714286,0.4242857142857142,10.09,0.2623223756128308,36.08394684428573,0.2692581929436035,0.2877925672683149,0.3717417441740535,0.120536680255323,0.992708874098054,155.03,0.02,0.0,1267000,moderee,seche,4.1376201258105184e-05
KAOLACK,2022,2,24.91142857142857,34.48,17.04,24.88714285714286,0.0,50.207142857142856,2.2357142857142858,101.10428571428572,0.45,0.42,7.37,0.2565878747952147,37.89379442774769,0.2657902842782171,0.2785253801059592,0.3449234494251114,0.2393156642875577,0.970941817426052,155.03,0.0,0.0,1267000,moderee,seche,6.366015012913862e-05
KAOLACK,2022,3,25.68857142857143,34.71,16.86,25.44,0.0,45.33714285714286,2.432857142857143,101.10428571428572,0.45,0.41,6.9,0.2508533739775987,37.050563383485255,0.2623223756128308,0.2692581929436035,0.3181051546761693,0.3546048870425356,0.9350162426854148,155.03,0.0,0.02,1267000,moderee,seche,5.666477350794665e-05
KAOLACK,2022,4,24.575714285714287,34.82,16.8,24.52857142857143,0.0,36.95428571428572,3.395714285714285,101.02571428571429,0.44,0.3957142857142857,4.76,0.2441998195697509,35.894632889497046,0.2565878747952147,0.2657902842782171,0.3029488609722421,0.4647231720437685,0.8854560256532099,155.03,0.0,0.0,1267000,moderee,seche,4.253379080002905e-05
KAOLACK,2022,5,26.437142857142856,36.71,15.85,25.827142857142857,0.0,33.49285714285714,2.637142857142857,100.9557142857143,0.4342857142857143,0.3714285714285714,4.13,0.2375462651619031,34.73870239550884,0.2508533739775987,0.2623223756128308,0.2877925672683149,0.5680647467311558,0.8229838658936564,155.03,0.0,0.0,1267000,moderee,seche,3.853985942451707e-05
KAOLACK,2022,6,25.66714285714286,36.33,16.16,25.342857142857145,0.0,24.97,3.4085714285714284,100.9557142857143,0.43,0.3471428571428571,2.73,0.2308927107540554,38.67956760910508,0.2441998195697509,0.2565878747952147,0.2785253801059592,0.6631226582407952,0.7485107481711011,155.03,0.0,0.0,1267000,moderee,seche,2.4521161290507203e-05
KAOLACK,2022,7,25.2,37.2,16.12,25.207142857142856,0.0,27.367142857142856,2.777142857142857,100.97714285714288,0.43,0.34,1.42,0.2258388582535005,34.02798413111349,0.2375462651619031,0.2508533739775987,0.2692581929436035,0.7485107481711011,0.6631226582407953,155.03,0.0,0.0,1267000,moderee,seche,2.791034417101085e-05
KAOLACK,2022,8,25.24,37.53,17.3,26.335714285714285,0.0,49.23428571428571,3.812857142857143,100.91428571428573,0.4228571428571429,0.3385714285714286,1.11,0.2207850057529457,35.94872434408253,0.2308927107540554,0.2441998195697509,0.2657902842782171,0.8229838658936564,0.5680647467311559,155.03,0.0,0.0,1267000,moderee,seche,6.23046664447043e-05
KAOLACK,2022,9,25.53,37.57,16.13,26.352857142857143,0.0,34.01714285714286,3.715714285714285,100.93571428571428,0.4228571428571429,0.33,0.97,0.2161635014832569,34.459042563561084,0.2258388582535005,0.2375462651619031,0.2623223756128308,0.8854560256532099,0.4647231720437686,155.03,0.0,0.0,1267000,moderee,seche,3.8600601108004785e-05
KAOLACK,2022,10,27.658571428571427,39.42,17.32,28.131428571428568,0.0,25.53428571428572,3.107142857142857,100.72142857142856,0.42,0.3057142857142857,0.47,0.2115419972135681,37.49276281374396,0.2207850057529457,0.2308927107540554,0.2565878747952147,0.9350162426854148,0.3546048870425355,155.03,0.0,0.0,1267000,moderee,seche,2.6927827865537236e-05
KAOLACK,2022,11,26.76,38.63,17.04,28.23857142857143,0.0,37.16428571428571,3.1957142857142857,100.79571428571428,0.42,0.3,0.27,0.2101615735420022,38.1606080253433,0.2161635014832569,0.2258388582535005,0.2508533739775987,0.970941817426052,0.239315664287558,155.03,0.0,0.0,1267000,moderee,seche,4.450047721338236e-05
KAOLACK,2022,12,27.39428571428571,39.64,18.47,29.307142857142857,0.0,41.78285714285715,3.105714285714285,100.75571428571428,0.42,0.2957142857142857,0.21,0.2087811498704363,38.99831303937816,0.2115419972135681,0.2207850057529457,0.2441998195697509,0.992708874098054,0.120536680255323,155.03,0.0,0.0,1267000,moderee,seche,5.225608626445935e-05
KAOLACK,2022,13,27.987142857142857,40.55,18.52,29.71142857142857,0.0,42.73285714285714,3.841428571428572,100.73714285714286,0.42,0.2942857142857143,0.19,0.2074007261988705,39.83601805341301,0.2101615735420022,0.2161635014832569,0.2375462651619031,1.0,-1.6081226496766364e-16,155.03,0.0,0.0,1267000,moderee,seche,5.421219707319298e-05
KAOLACK,2022,14,29.465714285714284,42.04,17.69,30.73428571428571,0.0,36.46428571428572,3.67,100.75285714285714,0.4157142857142856,0.2857142857142857,0.14,0.2063825169327127,39.259078027780085,0.2087811498704363,0.2115419972135681,0.2308927107540554,0.992708874098054,-0.1205366802553228,155.03,0.0,0.0,1267000,moderee,seche,4.5517847293916436e-05
KAOLACK,2022,15,27.617142857142856,39.92,19.11,30.02428571428572,0.0,47.25428571428572,3.46,100.7042857142857,0.41,0.2771428571428572,0.13,0.205364307666555,40.1088516123792,0.2074007261988705,0.2101615735420022,0.2258388582535005,0.970941817426052,-0.2393156642875575,155.03,0.0,0.0,1267000,moderee,seche,6.102419172901092e-05
KAOLACK,2022,16,30.41857142857143,41.94,19.43,31.93285714285714,0.0,36.32428571428572,3.091428571428572,100.72,0.41,0.2742857142857143,0.1,0.2043306033977462,39.34094249045568,0.2063825169327127,0.2087811498704363,0.2207850057529457,0.9350162426854148,-0.3546048870425354,155.03,0.0,0.0,1267000,moderee,seche,4.604186927404639e-05
KAOLACK,2022,17,30.520000000000003,41.66,19.69,32.68142857142857,0.0,37.14,3.498571428571428,100.74285714285716,0.41,0.2557142857142857,0.07,0.2032968991289375,44.62599366420287,0.205364307666555,0.2074007261988705,0.2161635014832569,0.8854560256532099,-0.4647231720437685,155.03,0.0,0.0,1267000,moderee,seche,4.74014437056384e-05
KAOLACK,2022,18,30.43857142857143,42.61,20.83,32.642857142857146,3.29,41.00142857142857,3.171428571428572,100.8142857142857,0.4114285714285714,0.2714285714285714,0.08,0.2018378238092044,42.86859083746262,0.2043306033977462,0.2063825169327127,0.2115419972135681,0.8229838658936565,-0.5680647467311557,155.03,0.0,0.0,1267000,moderee,seche,5.340410509931027e-05
KAOLACK,2022,19,30.08857142857143,43.16,22.14,32.53,0.7699999999999999,51.98,3.11,100.86571428571428,0.4157142857142856,0.2914285714285714,0.09,0.2003787484894714,40.33021293809748,0.2032968991289375,0.205364307666555,0.2101615735420022,0.7485107481711013,-0.663122658240795,155.03,0.0,0.0,1267000,moderee,seche,7.038370643821894e-05
KAOLACK,2022,20,30.03428571428572,42.43,21.9,32.51714285714286,0.0,52.58142857142857,3.29,100.89142857142858,0.41,0.2657142857142857,0.07,0.2019339221841961,40.288108061120965,0.2018378238092044,0.2043306033977462,0.2087811498704363,0.6631226582407952,-0.7485107481711012,155.03,3.29,0.0,1267000,moderee,seche,7.12901414747675e-05
KAOLACK,2022,21,28.24714285714285,38.39,20.26,30.47142857142857,37.43,58.4,2.9642857142857144,101.05857142857144,0.4385714285714285,0.3657142857142857,3.08,0.2034890958789208,40.246003184144456,0.2003787484894714,0.2032968991289375,0.2074007261988705,0.5680647467311558,-0.8229838658936564,155.03,0.7699999999999999,0.0,1267000,moderee,seche,7.903582990804659e-05
KAOLACK,2022,22,29.352857142857143,39.64,22.95,30.985714285714288,0.43,60.35,3.28,100.76285714285714,0.4628571428571429,0.4271428571428571,7.42,0.2050442695736455,38.00859635218661,0.2019339221841961,0.2018378238092044,0.2063825169327127,0.464723172043769,-0.8854560256532096,257.62,0.0,3.29,1267000,moderee,seche,9.331760338850489e-05
KAOLACK,2022,23,28.707142857142856,36.75,23.42,30.467142857142857,3.0700000000000003,67.69285714285715,3.62,100.93,0.4414285714285714,0.41,3.19,0.2383668946792111,35.19077633852898,0.2034890958789208,0.2003787484894714,0.205364307666555,0.3546048870425358,-0.9350162426854148,179.05,37.43,0.7699999999999999,1267000,moderee,seche,9.65087057292228e-05
KAOLACK,2022,24,28.752857142857145,36.69,23.36,30.41857142857143,16.08,65.95714285714287,3.317142857142857,100.86571428571428,0.4371428571428571,0.3985714285714286,2.11,0.2716895197847769,32.96791042428344,0.2050442695736455,0.2019339221841961,0.2043306033977462,0.2393156642875576,-0.970941817426052,155.03,0.43,0.0,1267000,moderee,seche,9.147384018544766e-05
KAOLACK,2022,25,28.622857142857143,35.5,24.58,29.39428571428571,56.26,76.33,2.107142857142857,100.97571428571428,0.5328571428571429,0.5728571428571428,11.89,0.3013581474243055,29.54648640054924,0.2383668946792111,0.2034890958789208,0.2032968991289375,0.120536680255323,-0.992708874098054,1322.12,3.0700000000000003,37.43,1267000,moderee,transmission,0.00022542630979801106
KAOLACK,2022,26,28.54142857142857,36.32,23.38,29.84714285714286,2.26,70.06285714285714,2.7971428571428567,101.03285714285714,0.51,0.4928571428571429,16.04,0.3310267750638341,32.26372897595006,0.2716895197847769,0.2050442695736455,0.2018378238092044,-3.216245299353273e-16,-1.0,168.45,16.08,0.43,1267000,moderee,transmission,9.925359842108503e-05
KAOLACK,2022,27,28.48428571428571,34.0,24.82,29.65857142857143,12.73,74.69285714285715,2.49,101.06714285714284,0.4885714285714285,0.4914285714285714,10.62,0.3384630969660967,30.85460325545479,0.3013581474243055,0.2383668946792111,0.2003787484894714,-0.1205366802553228,-0.992708874098054,250.76,56.26,3.0700000000000003,1267000,moderee,transmission,0.0001148045810444656
KAOLACK,2022,28,29.04714285714285,36.36,24.74,30.40571428571429,5.58,70.55857142857143,2.577142857142857,100.92857142857144,0.4742857142857142,0.4571428571428572,11.68,0.3458994188683594,34.65684406654158,0.3310267750638341,0.2716895197847769,0.2019339221841961,-0.2393156642875574,-0.970941817426052,656.41,2.26,16.08,1267000,moderee,transmission,0.00014966851038000607
KAOLACK,2022,29,27.33857142857143,33.9,24.58,27.958571428571428,97.9,82.11285714285714,2.591428571428572,100.87714285714286,0.52,0.5785714285714285,6.95,0.353335740770622,38.45908487762838,0.3384630969660967,0.3013581474243055,0.2034890958789208,-0.3546048870425356,-0.9350162426854148,1909.25,12.73,56.26,1267000,moderee,transmission,0.0002928309112497218
KAOLACK,2022,30,27.068571428571428,31.77,24.49,27.24857142857143,65.84,85.72428571428573,2.8842857142857143,100.98714285714286,0.6428571428571429,0.6857142857142857,16.3,0.4036537461918852,30.01319083005489,0.3458994188683594,0.3310267750638341,0.2050442695736455,-0.464723172043768,-0.8854560256532101,225.5,5.58,2.26,1267000,moderee,transmission,0.00012864017436483715
KAOLACK,2022,31,26.967142857142857,31.14,23.83,27.28428571428572,63.45,86.9557142857143,1.9228571428571428,100.94428571428573,0.7057142857142856,0.7299999999999999,15.86,0.4539717516131484,27.85335647537724,0.353335740770622,0.3384630969660967,0.2383668946792111,-0.5680647467311556,-0.8229838658936565,551.97,97.9,12.73,1267000,moderee,transmission,0.0001635322327101476
KAOLACK,2022,32,26.99285714285714,31.1,24.24,27.17,26.32,86.36428571428571,2.455714285714286,100.94142857142856,0.6900000000000001,0.7000000000000001,18.29,0.4776155057353772,29.101044972767,0.4036537461918852,0.3458994188683594,0.2716895197847769,-0.663122658240795,-0.7485107481711013,329.02,65.84,5.58,1267000,moderee,transmission,0.0001401991073711319
KAOLACK,2022,33,26.897142857142857,32.36,23.63,27.12142857142857,75.03999999999999,87.21142857142857,2.0614285714285714,100.89571428571428,0.6771428571428572,0.7157142857142856,19.54,0.5012592598576061,28.165839110732453,0.4539717516131484,0.353335740770622,0.3013581474243055,-0.7485107481711011,-0.6631226582407952,3207.59,63.45,97.9,1267000,moderee,transmission,0.00043176245532814284
KAOLACK,2022,34,27.14,31.65,24.09,27.365714285714287,52.91,85.95285714285714,1.8457142857142856,100.82428571428572,0.7228571428571428,0.7371428571428572,23.59,0.5574630469261551,23.104407958905032,0.4776155057353772,0.4036537461918852,0.3310267750638341,-0.8229838658936564,-0.5680647467311559,2207.95,26.32,65.84,1267000,moderee,transmission,0.000329311795789823
KAOLACK,2022,35,26.33428571428572,31.55,23.39,26.60142857142857,201.31,88.35428571428572,2.577142857142857,100.9057142857143,0.8114285714285714,0.8099999999999999,22.36,0.6136668339947041,26.746134555249338,0.5012592598576061,0.4539717516131484,0.3384630969660967,-0.8854560256532096,-0.4647231720437691,2133.43,75.03999999999999,63.45,1267000,moderee,transmission,0.0003250719616657922
KAOLACK,2022,36,26.892857142857142,31.65,23.84,27.15428571428572,27.62,87.89571428571428,1.794285714285714,101.0457142857143,0.812857142857143,0.7700000000000001,28.11,0.6219596343847698,25.86883183062761,0.5574630469261551,0.4776155057353772,0.3458994188683594,-0.9350162426854148,-0.3546048870425359,975.7,52.91,26.32,1267000,moderee,transmission,0.00020807414719239257
KAOLACK,2022,37,27.321428571428573,32.48,23.8,27.56,45.55,87.15857142857143,1.647142857142857,100.91142857142856,0.7314285714285714,0.7371428571428572,28.9,0.6302524347748353,24.99152910600588,0.6136668339947041,0.5012592598576061,0.353335740770622,-0.970941817426052,-0.2393156642875577,2494.81,201.31,75.03999999999999,1267000,moderee,transmission,0.0003604459026783198
KAOLACK,2022,38,26.842857142857145,30.68,24.2,27.03142857142857,80.82,87.80999999999999,1.522857142857143,100.81000000000002,0.7385714285714285,0.7557142857142857,23.77,0.6385452351649009,28.02825039312929,0.6219596343847698,0.5574630469261551,0.4036537461918852,-0.992708874098054,-0.1205366802553235,1804.79,27.62,52.91,1267000,moderee,transmission,0.0002915373255181981
KAOLACK,2022,39,27.43428571428572,31.89,23.39,27.6,45.59,84.01142857142858,1.5728571428571427,100.93142857142855,0.7157142857142856,0.7271428571428571,33.81,0.614732583591764,30.01189980640313,0.6302524347748353,0.6136668339947041,0.4539717516131484,-1.0,-1.8369701987210292e-16,6431.95,45.55,201.31,1267000,moderee,transmission,0.0007525396018537391
KAOLACK,2022,40,27.44,32.94,24.22,27.50142857142857,33.38,85.05,1.3471428571428572,100.94714285714284,0.6728571428571428,0.6971428571428572,29.14,0.590919932018627,30.610601550647942,0.6385452351649009,0.6219596343847698,0.4776155057353772,-0.992708874098054,0.1205366802553232,1016.24,80.82,27.62,1267000,moderee,transmission,0.00020804474730137405
KAOLACK,2022,41,27.197142857142858,32.21,23.64,27.17714285714285,19.15,83.06285714285715,1.28,100.99857142857142,0.6585714285714286,0.6785714285714286,31.56,0.5391176809433558,31.995050447568698,0.614732583591764,0.6302524347748353,0.5012592598576061,-0.970941817426052,0.2393156642875573,1575.3,45.59,45.55,1267000,moderee,transmission,0.00026097930569685926
KAOLACK,2022,42,27.60571428571429,32.73,23.64,27.74714285714285,46.040000000000006,82.52,1.3685714285714283,101.02142857142856,0.6571428571428573,0.6928571428571428,38.3,0.4873154298680844,33.37949934448945,0.590919932018627,0.6385452351649009,0.5574630469261551,-0.9350162426854148,0.3546048870425355,2675.03,33.38,80.82,1267000,moderee,transmission,0.0003712126821575485
KAOLACK,2022,43,26.632857142857144,33.5,20.95,26.30857142857143,15.4,78.29714285714286,1.365714285714286,100.96285714285716,0.6471428571428571,0.6685714285714285,31.36,0.4788370307518266,34.763948241410205,0.5391176809433558,0.614732583591764,0.6136668339947041,-0.8854560256532101,0.464723172043768,1576.55,19.15,45.59,1267000,moderee,transmission,0.0002530277732520097
KAOLACK,2022,44,25.10142857142857,32.81,17.04,24.70142857142857,0.0,67.79857142857144,1.69,101.03142857142858,0.6,0.6142857142857142,41.11,0.4703586316355688,34.98663949313634,0.4873154298680844,0.590919932018627,0.6219596343847698,-0.822983865893657,0.5680647467311548,1195.84,46.040000000000006,33.38,1267000,moderee,transmission,0.00019691265395702218
KAOLACK,2022,45,26.04,33.23,19.48,25.135714285714283,0.0,62.651428571428575,1.1957142857142855,101.03285714285714,0.5728571428571428,0.5857142857142856,36.78,0.4618802325193111,35.20933074486246,0.4788370307518266,0.5391176809433558,0.6302524347748353,-0.7485107481711011,0.6631226582407952,752.14,15.4,19.15,1267000,moderee,transmission,0.00014480047972185138
KAOLACK,2022,46,25.312857142857144,32.88,14.41,25.052857142857142,0.0,67.13285714285713,1.7242857142857144,101.10571428571428,0.5557142857142858,0.5642857142857143,34.22,0.4289883519037324,36.55236375599077,0.4703586316355688,0.4873154298680844,0.6385452351649009,-0.6631226582407955,0.7485107481711007,1590.58,0.0,46.040000000000006,1267000,moderee,transmission,0.00023573742852758364
KAOLACK,2022,47,23.085714285714285,31.94,15.73,22.72714285714286,0.0,60.64714285714286,2.191428571428572,101.04142857142855,0.5442857142857144,0.5485714285714286,27.29,0.3960964712881538,35.39294807247742,0.4618802325193111,0.4788370307518266,0.614732583591764,-0.5680647467311559,0.8229838658936564,635.21,0.0,15.4,1267000,moderee,seche,0.00012738273279565195
KAOLACK,2022,48,24.327142857142857,32.7,15.92,24.08285714285714,0.0,63.9,1.5114285714285711,100.70857142857145,0.5371428571428571,0.5371428571428571,27.74,0.3699988989927085,34.95989083109577,0.4289883519037324,0.4703586316355688,0.590919932018627,-0.4647231720437684,0.88545602565321,155.03,0.0,0.0,1267000,moderee,seche,8.499327951909886e-05
KAOLACK,2022,49,26.532857142857143,34.69,19.63,26.26714285714285,0.0,65.91571428571429,1.7542857142857142,100.97142857142856,0.5271428571428572,0.5257142857142857,26.45,0.3439013266972632,36.71869851352452,0.3960964712881538,0.4618802325193111,0.5391176809433558,-0.3546048870425359,0.9350162426854148,155.03,0.0,0.0,1267000,moderee,seche,8.983408656542831e-05
KAOLACK,2022,50,23.13714285714286,32.44,13.99,22.104285714285712,0.0,49.39857142857143,2.067142857142857,100.97714285714288,0.52,0.5142857142857143,22.01,0.3292638513818261,37.84202420599469,0.3699988989927085,0.4289883519037324,0.4873154298680844,-0.2393156642875578,0.970941817426052,155.03,0.0,0.0,1267000,moderee,seche,6.116588255691671e-05
KAOLACK,2022,51,21.69142857142857,31.83,13.84,21.117142857142856,0.0,49.212857142857146,2.9314285714285715,101.14285714285714,0.5128571428571428,0.5085714285714286,18.85,0.314626376066389,34.71859454146709,0.3439013266972632,0.3960964712881538,0.4788370307518266,-0.1205366802553236,0.992708874098054,155.03,0.0,0.0,1267000,moderee,seche,5.9703107960551646e-05
KAOLACK,2022,52,22.545714285714286,31.33,14.57,22.368571428571432,2.54,64.15857142857143,2.085714285714286,101.16142857142856,0.5157142857142858,0.5157142857142858,13.1,0.2979551551995753,33.737933475910765,0.3292638513818261,0.3699988989927085,0.4703586316355688,6.432490598706546e-16,1.0,155.03,0.0,0.0,1267000,moderee,seche,8.382968361744863e-05
KAOLACK,2023,1,22.53,29.86285714285714,16.195714285714285,21.625714285714285,0.0,48.13428571428572,3.742857142857143,1.0123,0.5114285714285715,0.6571428571428573,3.8057,0.2623223756128308,36.08394684428573,0.314626376066389,0.3439013266972632,0.4618802325193111,0.12053668025532305,0.992708874098054,251.88,0.0,0.0,1305000,moderee,seche,0.02974447964802612
KAOLACK,2023,2,22.50714285714286,30.825714285714287,16.009999999999998,21.634285714285713,0.0,42.199999999999996,4.437142857142858,1.0121571428571428,0.5014285714285714,0.65,3.9114999999999998,0.2565878747952147,37.89379442774769,0.2979551551995753,0.3292638513818261,0.4289883519037324,0.23931566428755774,0.970941817426052,251.88,0.0,0.0,1305000,moderee,seche,0.02678244871488556
KAOLACK,2023,3,22.802857142857142,31.925714285714285,15.821428571428571,22.687142857142856,0.0,47.824285714285715,4.12,1.010657142857143,0.4857142857142857,0.64,3.7426,0.2508533739775987,37.050563383485255,0.2623223756128308,0.314626376066389,0.3960964712881538,0.3546048870425356,0.9350162426854148,251.88,0.0,0.0,1305000,moderee,seche,0.029649576850886043
KAOLACK,2023,4,24.042857142857144,32.35857142857143,17.60857142857143,24.53857142857143,0.0,56.222857142857144,3.7014285714285715,1.0093999999999999,0.47714285714285715,0.6357142857142858,3.4162999999999997,0.2441998195697509,35.894632889497046,0.2565878747952147,0.2979551551995753,0.3699988989927085,0.4647231720437685,0.8854560256532099,251.88,0.0,0.0,1305000,moderee,seche,0.03413098585364349
KAOLACK,2023,5,23.364285714285717,33.16857142857143,14.8,23.132857142857144,0.0,35.31428571428571,3.845714285714286,1.0108,0.4642857142857143,0.63,3.0127,0.2375462651619031,34.73870239550884,0.2508533739775987,0.2623223756128308,0.3439013266972632,0.5680647467311558,0.8229838658936564,251.88,0.0,0.0,1305000,moderee,seche,0.023556073171749098
KAOLACK,2023,6,24.62142857142857,34.16428571428572,17.46,24.91714285714286,0.0,44.61714285714286,3.962857142857143,1.0092571428571429,0.4557142857142857,0.62,2.4251,0.2308927107540554,38.67956760910508,0.2441998195697509,0.2565878747952147,0.3292638513818261,0.6631226582407952,0.7485107481711011,251.88,0.0,0.0,1305000,moderee,seche,0.028491591610066574
KAOLACK,2023,7,26.334285714285716,34.244285714285716,20.101428571428574,26.10571428571429,0.0,42.607142857142854,4.4,1.0079714285714285,0.45,0.6171428571428572,1.8099,0.2258388582535005,34.02798413111349,0.2375462651619031,0.2508533739775987,0.314626376066389,0.748510748171101,0.6631226582407953,251.88,0.0,0.0,1305000,moderee,seche,0.02791396544195002
KAOLACK,2023,8,26.852857142857143,37.00285714285714,19.312857142857144,27.15142857142857,0.0,40.51428571428572,4.387142857142857,1.0089,0.4428571428571429,0.61,1.8734,0.2207850057529457,35.94872434408253,0.2308927107540554,0.2441998195697509,0.2979551551995753,0.8229838658936564,0.5680647467311559,251.88,0.0,0.0,1305000,moderee,seche,0.02699806683044291
KAOLACK,2023,9,27.342857142857145,37.76,19.17142857142857,27.830000000000002,0.0,31.895714285714284,4.015714285714286,1.0096,0.4342857142857143,0.6042857142857142,1.3063,0.2161635014832569,34.459042563561084,0.2258388582535005,0.2375462651619031,0.2623223756128308,0.8854560256532099,0.4647231720437686,251.88,0.0,0.0,1305000,moderee,seche,0.022829105862265726
KAOLACK,2023,10,28.91142857142857,39.41571428571428,20.102857142857143,29.054285714285715,0.0,30.172857142857143,3.61,1.0077,0.43,0.6,0.7823,0.2115419972135681,37.49276281374396,0.2207850057529457,0.2308927107540554,0.2565878747952147,0.9350162426854148,0.35460488704253557,251.88,0.0,0.0,1305000,moderee,seche,0.02235875609498396
KAOLACK,2023,11,27.625714285714285,38.15857142857143,20.048571428571428,29.294285714285714,0.0,55.75857142857143,3.4728571428571433,1.0070714285714286,0.43,0.5971428571428571,0.483,0.2101615735420022,38.1606080253433,0.2161635014832569,0.2258388582535005,0.2508533739775987,0.970941817426052,0.23931566428755804,251.88,0.0,0.0,1305000,moderee,seche,0.034765786671342384
KAOLACK,2023,12,27.237142857142857,36.84428571428572,19.907142857142855,29.294285714285714,0.0,50.06285714285714,3.8442857142857143,1.0087285714285714,0.43,0.59,0.4099,0.2087811498704363,38.99831303937816,0.2115419972135681,0.2207850057529457,0.2441998195697509,0.992708874098054,0.120536680255323,251.88,0.0,0.0,1305000,moderee,seche,0.03183472030295578
KAOLACK,2023,13,29.82,40.48571428571428,21.434285714285714,31.044285714285714,0.0,40.24857142857143,3.6342857142857143,1.0073285714285714,0.42,0.59,0.2553,0.2074007261988705,39.83601805341301,0.2101615735420022,0.2161635014832569,0.2375462651619031,1.0,-1.6081226496766366e-16,251.88,0.0,0.0,1305000,moderee,seche,0.02759391420102125
KAOLACK,2023,14,28.774285714285714,38.07285714285714,21.735714285714288,30.474285714285713,0.0,45.401428571428575,4.362857142857143,1.0068285714285714,0.42,0.5842857142857143,0.1197,0.2063825169327127,39.259078027780085,0.2087811498704363,0.2115419972135681,0.2308927107540554,0.992708874098054,-0.1205366802553229,251.88,0.0,0.0,1305000,moderee,seche,0.02989639179615921
KAOLACK,2023,15,31.571428571428573,39.66571428571429,24.631428571428575,32.714285714285715,0.0,39.72714285714285,4.058571428571429,1.0073142857142856,0.42,0.58,0.0895,0.205364307666555,40.1088516123792,0.2074007261988705,0.2101615735420022,0.2258388582535005,0.9709418174260521,-0.23931566428755752,251.88,0.0,0.0,1305000,moderee,seche,0.02776863743311061
KAOLACK,2023,16,29.722857142857144,38.98285714285714,22.295714285714286,31.542857142857144,0.0,39.215714285714284,5.590000000000001,1.0069142857142857,0.42,0.58,0.0622,0.2043306033977462,39.34094249045568,0.2063825169327127,0.2087811498704363,0.2207850057529457,0.9350162426854148,-0.35460488704253545,251.88,0.0,0.0,1305000,moderee,seche,0.02705365641848936
KAOLACK,2023,17,29.68285714285714,40.78285714285715,21.102857142857143,32.12285714285714,0.0,47.87285714285714,3.9657142857142853,1.0079857142857143,0.42,0.5785714285714285,0.0449,0.2032968991289375,44.62599366420287,0.205364307666555,0.2074007261988705,0.2161635014832569,0.8854560256532099,-0.4647231720437685,251.88,0.0,0.0,1305000,moderee,seche,0.03134951363568934
KAOLACK,2023,18,29.512857142857143,39.294285714285714,22.201428571428572,32.137142857142855,0.0,56.787142857142854,4.047142857142857,1.008557142857143,0.42,0.57,0.0405,0.2018378238092044,42.86859083746262,0.2043306033977462,0.2063825169327127,0.2115419972135681,0.8229838658936565,-0.5680647467311556,251.88,0.0,0.0,1305000,moderee,seche,0.035740636730549065
KAOLACK,2023,19,30.5,38.73142857142857,24.005714285714287,32.794285714285714,0.02,49.44285714285714,4.15,1.0093857142857143,0.42,0.57,0.035,0.2003787484894714,40.33021293809748,0.2032968991289375,0.205364307666555,0.2101615735420022,0.7485107481711013,-0.663122658240795,251.88,0.0,0.0,1305000,moderee,seche,0.03233159524840277
KAOLACK,2023,20,31.044285714285714,39.85,24.017142857142858,33.58714285714286,0.0,43.82857142857143,3.9171428571428573,1.009342857142857,0.4128571428571428,0.57,0.0298,0.2019339221841961,40.288108061120965,0.2018378238092044,0.2043306033977462,0.2087811498704363,0.6631226582407952,-0.7485107481711012,251.88,0.0,0.0,1305000,moderee,seche,0.029675256118081045
KAOLACK,2023,21,32.47,39.15714285714286,26.448571428571427,34.212857142857146,0.19,40.575714285714284,4.418571428571428,1.0089714285714286,0.41,0.57,0.0254,0.2034890958789208,40.246003184144456,0.2003787484894714,0.2032968991289375,0.2074007261988705,0.5680647467311558,-0.8229838658936564,251.88,0.02,0.0,1305000,moderee,seche,0.02829596652719809
KAOLACK,2023,22,31.092857142857145,38.385714285714286,25.617142857142856,33.144285714285715,0.2,51.65428571428571,4.2628571428571425,1.0092285714285714,0.41571428571428565,0.562857142857143,0.0264,0.2050442695736455,38.00859635218661,0.2019339221841961,0.2018378238092044,0.2063825169327127,0.46472317204376906,-0.8854560256532096,251.88,0.0,0.0,1305000,moderee,seche,0.033582633909011624
KAOLACK,2023,23,31.167142857142856,40.08571428571429,24.49857142857143,33.722857142857144,0.27,55.36,4.8100000000000005,1.009842857142857,0.41,0.56,0.025599999999999998,0.2383668946792111,35.19077633852898,0.2034890958789208,0.2003787484894714,0.205364307666555,0.35460488704253584,-0.9350162426854147,253.13,0.19,0.02,1305000,moderee,seche,0.03548931702288474
